dataId,modelName,expMethod,instanceId,pred,i_max,a0_i,a1_i,a2_i,a3_i,a4_i,intercept
wine_quality,mlp,decision_tree,1563,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,989,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1436,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,451,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,864,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1495,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,622,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1413,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,616,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1127,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,1552,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,728,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,726,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,959,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,44,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,666,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,242,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,117,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,779,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1586,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,688,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,739,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,481,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1124,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,1218,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,578,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,243,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,377,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,875,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,558,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,259,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,725,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1377,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,1574,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1348,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,319,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,227,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1071,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1546,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,10,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1242,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,23,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1507,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,1476,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1206,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,108,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1449,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,810,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,390,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,712,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1508,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,897,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,456,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1251,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1398,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,292,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,639,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,167,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,579,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1205,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,992,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1596,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,835,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,719,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1025,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,982,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,692,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1346,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,1559,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,532,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1070,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,172,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,738,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,656,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1210,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,680,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1192,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1388,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,856,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1079,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,902,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,814,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,92,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,535,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1440,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,299,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1081,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,1125,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,539,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,1262,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,372,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,316,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1267,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1197,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1378,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1199,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1350,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,502,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,861,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,96,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,218,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1316,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,1462,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1255,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1480,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,69,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,29,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,24,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,100,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,855,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,843,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1424,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,595,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1384,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1269,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,211,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,954,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,1347,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,841,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,157,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,720,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,893,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1556,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,438,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1511,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,216,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1075,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,362,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1515,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,929,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1195,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1562,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,149,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,524,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,894,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,721,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,163,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1207,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,542,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1324,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1211,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1315,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,432,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,207,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1519,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,528,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,103,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,382,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1355,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1215,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,964,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,572,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1021,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,1151,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,1247,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,641,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1577,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,422,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,800,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,707,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,789,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,380,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1094,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,423,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1512,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1200,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1392,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,41,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,140,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,873,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,672,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1121,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,192,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1235,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,126,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1494,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1120,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,237,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1159,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,877,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,1059,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,507,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1341,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,454,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1461,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,217,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1369,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1279,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,626,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1510,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1128,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,269,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,195,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1146,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,261,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,302,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1374,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,448,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,870,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,366,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,871,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,743,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,452,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,212,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,152,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1524,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,244,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1473,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1039,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,921,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,344,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,640,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1337,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1278,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,347,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,521,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,972,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,997,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,1126,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,830,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,158,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,136,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1478,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,17,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1263,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,156,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,193,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,37,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1058,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,546,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1516,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,439,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1485,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,57,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,265,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,339,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,282,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1322,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,554,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,778,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1009,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,311,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1453,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1329,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,928,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1356,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,460,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
wine_quality,mlp,decision_tree,424,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,38,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,544,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,722,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1319,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1365,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1016,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,255,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
wine_quality,mlp,decision_tree,1297,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
